chocolate,fruity,caramel,peanutyalmondy,nougat,crispedricewafer,hard,bar,pluribus,sugarpercent,pricepercent,winpercent
1,0,0,1,0,0,0,0,0,0.020379815122966057,0.26399098021691575,82.44590716617213
0,1,0,0,0,0,0,0,1,0.8803365524166527,0.33235488933091384,46.57937294564875
1,0,0,1,0,0,0,0,1,0.4090741340828667,0.6525093669572423,73.78557407484173
0,1,0,0,0,0,0,0,1,0.3068772966756708,0.3183439764232915,43.963214075104815
1,0,1,0,0,0,0,0,1,0.2996336060389783,0.5142383921534213,54.58338434323716
0,1,0,0,0,0,0,0,1,0.7193444149802342,0.5025886762284897,42.98039178367246
0,1,0,0,0,0,0,0,1,0.8633524026094935,0.31223427214248967,46.455994256275446
0,0,1,0,0,0,0,0,0,0.4134644928316703,0.3189321387092132,31.95750558814174
0,1,0,0,0,0,0,0,1,0.4753596246560598,0.4698140074409435,56.847055698484375
0,1,0,0,0,0,0,0,0,0.2146068846850823,0.12188069318768222,45.18142964475757
0,1,0,0,0,0,0,0,1,0.586399075212177,0.10434292290145732,37.03741207311033
1,0,0,1,0,0,0,0,0,0.02946022723212552,0.2706394591514675,81.30317788370951
0,1,0,0,0,0,1,0,1,0.09509101481835427,0.5048368441054316,27.469014933472174
0,1,0,0,0,0,0,0,1,0.31180756122020264,0.25195518392544936,47.08765593318757
0,0,0,0,0,0,0,0,0,0.018362736441812938,0.4993931075391445,45.85631348160412
1,0,0,0,0,0,0,1,0,0.4254897927598139,0.9058818026835264,59.72197271086529
1,0,1,0,0,0,0,0,1,0.288738408733856,0.5039966162097805,55.19268176934384
1,0,0,1,0,0,0,1,0,0.3013456178861322,0.9187350019636785,54.64287939938736
1,0,0,1,0,0,0,1,0,0.3085145147091466,0.9079394098515655,54.20035015523829
0,1,0,0,0,0,0,0,1,0.03546631940799237,0.3240131571004376,24.471877537382095
0,0,0,0,0,0,0,0,1,0.46845943545514984,0.4740205792997799,34.31737481059673
0,0,0,0,0,0,0,0,1,0.9020720636218309,0.31390672457845487,38.32524859000774
0,0,0,0,0,0,0,0,1,0.11302573936798971,0.021240748778475697,37.681133788847404
0,1,0,0,0,0,0,0,0,0.20534535495897144,0.12473258210532585,41.86310499096174
0,0,0,0,0,0,0,0,1,0.09471729893755203,0.01943567791201968,37.72584191957569
0,1,0,0,0,0,0,0,1,0.5714876189909863,0.11111140789636773,37.696444237751976
1,0,0,0,0,0,0,0,1,0.21583900513564758,0.0909148631016513,34.50703992434415
0,0,0,1,1,0,0,1,0,0.4661926309357673,0.7643906838450147,45.50118539303242
0,1,0,0,0,0,1,0,0,0.7123894669700879,0.9744120511065364,35.40851900556761
0,1,0,0,0,0,1,0,1,0.6059971924942381,0.8406554878075482,41.58380233921447
0,1,0,0,0,0,1,0,0,0.7480477538178275,0.9620783799461842,35.54323359182296
1,0,0,1,0,0,0,0,0,0.716176054918479,0.6550877579046421,84.18029
0,1,0,0,0,0,1,0,1,0.09519103609214023,0.5137307273062703,27.974469840607732
0,1,0,0,0,0,0,0,1,0.47364345828114396,0.4736995701132801,51.05840845594023
0,1,0,0,0,0,0,0,1,0.06761733116112231,0.11132721057224113,60.10611092380759
0,1,0,0,0,0,0,0,0,0.2151005962833465,0.11635114222679073,41.57669337958936
0,0,0,1,1,0,0,1,0,0.4458080629023794,0.7664758070768546,46.05045967758116
0,1,0,0,0,0,1,0,0,0.7374056483823453,0.33100046919536535,39.672349610397944
1,0,1,0,1,0,0,1,0,0.6030455883776809,0.6422638378473947,72.71213131460827
0,1,0,0,0,0,0,0,1,0.2114597469444031,0.33366627662244913,39.190734543006045
1,0,0,1,0,0,0,0,1,0.4070676163280939,0.6549738941468415,74.15309656618912
0,1,0,0,0,0,0,0,1,0.1920776563249499,0.9647776818578179,22.82649767496191
0,1,0,0,0,0,1,0,0,0.041543631040694036,0.1142963503247275,38.98395206920119
0,1,0,0,0,0,1,0,0,0.09811302902362742,0.13503808056727673,39.13800823897378
1,0,0,0,0,1,0,1,0,0.3017130276748899,0.7755372631396215,66.53860692165178
0,1,0,0,0,0,0,0,1,0.15983229986630634,0.23216021445133053,65.83278018306935
1,0,0,0,0,0,0,0,1,0.25521290214531067,0.97600001,37.48940331036867
1,0,0,1,0,0,0,0,1,0.5874112391574776,0.6368413151560579,69.46147516264007
1,0,0,0,0,0,0,0,0,0.3292167461841872,0.4952850959484574,42.91240647359874
1,0,0,0,1,0,0,1,0,0.6135072756953173,0.5131736909094335,39.08347212614486
0,1,0,0,0,0,0,0,1,0.3138231124325391,0.24995538465583558,47.66887564440835
0,1,0,0,0,0,0,0,0,0.15406823922806223,0.10820633328961435,27.162766612806152
1,0,0,1,0,0,0,1,0,0.5995364649995594,0.7664653169318993,70.27151416540399
1,0,0,0,0,0,0,0,1,0.2676179417214899,0.97600001,38.029741480143706
0,1,0,0,0,0,0,0,1,0.19731644416883398,0.9636201698502328,22.445341
1,0,0,0,0,0,0,0,1,0.12623365941568115,0.08917483984664247,55.306969217537926
0,1,0,0,0,0,0,0,1,0.06873997857512398,0.1288665362954124,52.69790899252796
0,1,0,0,0,0,0,0,1,0.46319211328077037,0.45583680667038223,52.39620758566502
0,1,0,0,0,0,1,0,1,0.08083938219128628,0.5184117497681711,27.14415884116644
0,1,0,0,0,0,0,0,1,0.19264411692954223,0.9718693211889,22.445341
0,0,1,0,0,0,0,0,0,0.42571329668969715,0.3296510341585675,32.22937615819717
1,0,0,1,0,0,0,0,1,0.8134604348370336,0.6603510222793488,71.12226406110891
1,0,0,1,0,0,0,1,0,0.6024013940629892,0.7733169376451121,71.13050832030562
0,0,0,0,0,0,0,0,0,0.011,0.5187474878832797,46.47338393017524
0,1,1,0,0,0,0,0,0,0.6049390200733331,0.31518655355090314,34.49672501322844
0,1,0,0,0,0,0,0,0,0.9027225650395376,0.5204901589919604,52.22268621344657
1,0,1,1,1,0,0,1,0,0.6164592540542722,0.7597336977705863,56.86541738675208
0,1,0,0,0,0,0,0,1,0.6082721308768194,0.7572117149397195,54.815127851203485
0,0,1,0,0,0,0,0,0,0.406937198067615,0.32720066451822094,32.19660284710186
0,1,0,0,0,0,1,0,1,0.5746606681306972,0.06213402555692913,34.49649203321637
0,1,0,0,0,0,0,0,0,0.8994671589561538,0.5138713949834013,52.45224642103379
1,0,1,1,1,0,0,1,0,0.5991339942890508,0.7598093964343563,57.24507633027826
1,0,0,0,0,1,0,1,0,0.4326465357066166,0.9064969299385179,61.74461038235831
0,0,0,0,0,0,0,0,1,0.0888529551223635,0.030433819384973637,37.261276955439364
1,0,0,0,0,1,0,1,0,0.3205296989048148,0.5125835906782658,76.00130414767357
0,1,0,0,0,0,1,0,1,0.8414683247518939,0.33479453665000064,55.73424404231424
0,1,0,0,0,0,1,0,0,0.7267802363920268,0.03361880516787194,39.57040446673984
1,0,0,0,0,0,0,0,1,0.2614646262025571,0.9640257406471395,38.10891271930702
0,1,0,0,0,0,1,0,1,0.08822980837799119,0.5192329649474426,27.50013745051113
1,0,0,1,0,0,0,1,0,0.4742697973094817,0.7638438643469142,51.130828338649
0,1,0,0,0,0,1,0,1,0.2723028092959651,0.11891442170992432,45.728647154766655
1,0,0,0,0,0,0,0,1,0.18842043726805224,0.011,45.81056114688062
1,0,0,0,1,0,0,1,0,0.623123663258079,0.5250120857199471,67.9778625351433
1,0,1,0,1,0,0,1,0,0.7233076579663159,0.4335302622582087,60.36758823811662
0,0,1,0,0,0,0,0,1,0.9655938346760339,0.7641245736277406,33.197808454735245
0,1,0,0,0,0,0,0,1,0.931080745744967,0.22091563645059517,63.163765302791894
0,1,0,0,0,0,0,0,0,0.1554422264249606,0.1066928429634576,28.557799590303404
1,0,1,0,0,0,0,0,1,0.29668632367055975,0.5138165400925017,55.19621348343182
0,1,0,0,0,0,0,0,0,0.2580847000684753,0.2927360901127883,53.61630566256106
0,1,0,0,0,0,0,0,1,0.9321291132589139,0.2158204704133664,63.61422119216844
0,1,0,0,0,0,0,0,1,0.7307831984980486,0.5143672348780379,42.43356851529317
0,1,0,0,0,0,0,0,1,0.45473906498441574,0.44157037083914474,50.978344791890784
1,0,0,1,0,0,0,0,0,0.041101899918207264,0.2786682703506451,82.33130484986918
1,0,1,0,0,0,0,0,1,0.852260331479926,0.8573323842364846,65.05887564901069
1,0,0,0,1,0,0,1,0,0.627693870074426,0.5040250587522033,39.67754324916509
1,0,0,0,0,1,0,1,0,0.3091933356020718,0.7762157242816478,66.55844760711153
0,1,0,0,0,0,0,0,0,0.2676073354075484,0.27621988702808625,51.74840397168644
1,0,0,1,0,0,0,1,0,0.5930759866724173,0.7654876252268337,70.58621794001189
0,1,0,0,0,0,1,0,0,0.10738796259649361,0.11278570763171922,39.298867560605736
1,0,1,1,1,0,0,1,0,0.6134410399813809,0.7506656535794801,56.81053466977571
1,0,0,0,0,1,0,0,1,0.8745039566051699,0.838353637646787,49.83787641788521
1,0,1,0,0,0,0,1,0,0.9536419982433322,0.8681900784347978,63.98032696423764
1,0,1,1,0,1,0,1,0,0.6057765841365191,0.6330198334296467,58.95615147173985
1,0,1,0,1,0,0,1,0,0.5945426206957115,0.6444697758077056,73.06820387179667
0,1,0,0,0,0,1,0,1,0.10533246290586626,0.5075937196693948,28.141290847781416
1,0,1,1,0,1,0,1,0,0.6108241410103394,0.665858493836063,59.376370753369365
0,1,0,0,0,0,1,0,1,0.8728048447551265,0.28554975519083475,43.387711741674174
0,1,0,0,0,0,0,0,1,0.025453346003189645,0.32025199741413996,24.15189456798418
1,0,0,0,0,0,0,0,1,0.2117065713004577,0.09211656317288887,34.859425332507655
1,0,1,1,1,0,0,1,0,0.5518000866683271,0.6446896294557487,76.70360901698078
1,0,0,1,0,0,0,0,1,0.8352285856669729,0.6595991797794356,70.781921960607
0,1,0,0,0,0,0,0,1,0.3223539368006592,0.24342017160731555,46.5944037480115
1,0,0,1,0,0,0,0,0,0.9745740782357868,0.6601459097781317,72.89312786824526
1,0,0,0,0,1,0,1,0,0.3155430669989578,0.5075390655331786,77.63800284057048
1,0,1,0,0,1,0,1,0,0.7405641207686354,0.8512354930820952,67.22592387959587
0,0,0,0,0,0,1,0,1,0.7180147710575284,0.06714958378228071,28.946436901593795
0,1,0,0,0,0,1,0,1,0.9059333589571911,0.4553634302548505,45.4183837555181
1,0,1,1,1,0,0,1,0,0.5483093914015712,0.6467839644731108,76.99546526088774
0,1,0,0,0,0,0,0,1,0.19446356608606755,0.97600001,22.445341
1,0,0,0,0,0,0,1,0,0.2973801784236948,0.855031960717352,48.33057162386247
0,1,0,0,0,0,0,0,1,0.7292532845243016,0.5162865545473605,41.88559373545563
0,1,0,0,0,0,0,0,1,0.9382397195327108,0.22376844605000693,63.238822485687095
0,1,0,0,0,0,1,0,0,0.7307512529892783,0.033480839197920095,39.831879244932026
1,0,1,0,0,0,0,0,1,0.29724807403320386,0.5072386899731792,54.86771314760421
0,0,1,0,0,0,0,0,0,0.41426396158745665,0.32629136228157846,32.044017407969676
0,1,0,0,0,0,0,0,1,0.3126651355450037,0.25968905041708495,47.18431499693739
1,0,0,0,0,1,0,0,1,0.8757313264482284,0.865569848087216,49.76225370135405
0,1,0,0,0,0,1,0,0,0.09043268388968524,0.12400537893002772,39.00560786056548
1,0,0,1,0,0,0,0,1,0.5895453032214747,0.659317030359663,69.91120329543436
0,1,0,0,0,0,1,0,1,0.9067788680642979,0.47931912109888547,46.58063864911448
0,0,1,0,0,0,0,0,0,0.4018003756489798,0.3293967893699565,31.648060129317972
0,1,0,0,0,0,0,0,1,0.1550229638998388,0.2241299452981903,67.9051769611925
1,0,0,0,0,1,0,0,1,0.8719952312406332,0.8539993352469434,49.25878376095138
0,1,0,0,0,0,1,0,0,0.732334736882107,0.9564019506354231,35.04130861325886
0,1,0,0,0,0,0,0,1,0.05410214766909071,0.3212172312641515,24.49611176625427
1,0,0,1,0,0,0,1,0,0.5875313171478286,0.7626866405070887,70.76512184373337
1,0,1,0,0,0,0,1,0,0.94835406346639,0.8655187268255309,64.18365301362596
0,0,1,0,0,0,0,0,0,0.42030907627320363,0.32351574148016965,32.223344545962185
1,0,0,0,0,0,0,0,1,0.8249399715217017,0.652177906782374,66.55713628357864
1,0,0,0,0,0,0,0,1,0.198435150918122,0.5202668493393255,57.295965333938646
1,0,1,1,1,0,0,1,0,0.6001027199743326,0.7743554580730126,55.88001929214052
0,0,1,0,0,0,0,0,0,0.42360269487410673,0.3236218659138627,33.056373157257255
1,0,1,1,1,0,0,1,0,0.5538652105666592,0.6452905798948934,76.60914800128475
0,0,0,0,0,0,0,0,0,0.01508156134721459,0.5206743539072364,46.37129752724673
1,0,1,0,1,0,0,1,0,0.6018003288821695,0.6575948225080522,72.4948087651334
1,0,0,1,0,0,0,1,0,0.2952252415351668,0.9043120781926475,54.319763656313896
1,0,0,0,0,0,0,1,0,0.31948717933076654,0.8573314327727848,47.53472405636637
0,1,0,0,0,0,0,0,1,0.3233031778709951,0.2564104590037403,47.81818257185771
0,1,0,0,0,0,0,0,1,0.05143574575610264,0.3316368768111104,24.267917530503993
0,1,0,0,0,0,1,0,1,0.0855817253899205,0.5187555143302328,28.460104502958885
0,1,0,0,0,0,0,0,1,0.1326823011658349,0.03641933956940067,42.80350234166466
0,1,0,0,0,0,0,0,1,0.47225709357147905,0.4699872540001025,51.21380886528774
1,0,0,0,0,0,0,1,0,0.478145944023035,0.3255465391216538,49.54574910777836
1,0,1,0,0,1,0,1,0,0.5386115140009686,0.9002577155095371,82.20629912056214
0,0,0,0,0,0,0,0,0,0.011,0.5087735855096559,45.28718778260177
1,0,0,1,0,0,0,0,1,0.41230194930288794,0.6511618555763375,72.85764211339152
0,0,0,0,0,0,0,0,1,0.46548415558058887,0.4647044767912576,33.30442910658677
0,1,0,0,0,0,1,0,0,0.7225772462143251,0.3089318641108805,38.708280372161504
1,0,0,0,0,0,0,1,0,0.43349658792039014,0.9146127801471478,56.13434948052635
0,1,0,0,0,0,1,0,0,0.7368800093461884,0.3254789529228276,38.47702802176246
0,1,0,0,0,0,1,0,1,0.8487418063063825,0.32260226332461817,55.031882595634855
1,0,0,0,0,1,0,0,1,0.8738518026026226,0.8458966527016307,48.64000312021864
0,1,0,0,0,0,1,0,1,0.6018182290110983,0.8411584844670514,40.818790684686604
0,1,0,0,0,0,0,0,1,0.9534667297960668,0.2108055425119801,55.63047114892608
0,1,0,0,0,0,1,0,1,0.8404041947638459,0.31112644144352564,55.531151095374156
1,0,0,0,1,0,0,1,0,0.5990469257385228,0.5080330111722403,67.68520176156368
0,0,0,1,0,0,0,0,1,0.3130926339829589,0.5175114685944526,22.97777830755602
1,0,0,0,0,0,0,0,1,0.13441247113846247,0.10738067888559664,54.70137938479904
0,1,0,0,0,0,0,0,1,0.45237222305486624,0.47166499554464003,50.912538253291444
0,0,1,0,0,0,0,0,0,0.4069499021054348,0.3124880118757875,32.21203338771005
0,0,1,0,0,0,0,0,0,0.4008152616791858,0.3230198459037339,32.611973880936766
0,1,0,0,0,0,0,0,0,0.16227572820183706,0.11818693932914325,27.699847634875642
1,0,0,1,0,0,0,0,0,0.9785689866456592,0.6525133830828026,73.16463034565173
1,0,0,1,0,0,0,0,1,0.5897569687475047,0.6555957656372227,69.16012858493444
0,1,0,0,0,0,1,0,0,0.7375775817621134,0.9571852321643579,35.30152911429523
0,1,0,0,0,0,0,0,1,0.8665896664318008,0.3255534099732794,46.270702418031675
1,0,1,0,0,0,0,0,1,0.8619504775607606,0.8635818392291951,65.62799862265699
0,1,0,0,0,0,0,0,1,0.0664755956627569,0.12303604978063062,53.71989247819301
1,0,1,1,1,0,0,1,0,0.5516681325818956,0.6441340001808904,75.9005697992368
1,0,0,1,0,0,0,0,0,0.7240069211175058,0.6480587261464007,84.07730762037448
0,1,0,0,0,0,0,0,0,0.9001647448991624,0.48795908735550775,52.8732123968669
0,1,0,0,0,0,0,0,1,0.9395776914443608,0.21470414052577463,54.46042312911625
0,1,0,0,0,0,0,0,0,0.275802177108467,0.2745311483089296,52.628898642182854
0,1,0,0,0,0,1,0,1,0.2703174498504593,0.10731149360853492,45.76367094666804
0,1,0,0,0,0,0,0,1,0.2082190187333311,0.3264112729434678,39.348814577653656
1,1,0,0,0,0,1,0,0,0.6095289849463215,0.3245232445806603,48.282302883247525
1,0,0,0,0,1,0,1,0,0.30385315787692757,0.49174782968016006,77.0298272320578
1,0,1,0,0,1,0,1,0,0.5579121274080446,0.9078364958915918,81.93529844197296
0,0,1,0,0,0,0,0,0,0.42663652892364695,0.317089169387191,32.45408350794441
1,0,0,0,0,1,0,1,0,0.31544467727144376,0.5151388342022628,76.38665706375534
0,1,0,0,0,0,1,0,1,0.84932597961636,0.3140765474902508,55.3920092178984
0,1,0,0,0,0,0,0,1,0.21823717109657728,0.3252556941615711,39.05210188788462
1,0,1,1,0,1,0,1,0,0.6097221568812231,0.6485870111977371,59.38329880848443
0,1,0,0,0,0,1,0,1,0.8688731014679129,0.2815829274958625,43.79414255350322
0,1,0,0,0,0,0,0,0,0.16398662821055274,0.11706262216147177,27.345858656958804
0,1,0,0,0,0,0,0,0,0.27435326232456625,0.2768255992005151,52.39027400126165
1,0,0,1,0,0,0,1,0,0.5992620944592557,0.7539084991768804,70.81477690628526
1,0,1,0,1,0,0,1,0,0.5988034400826635,0.638411822818461,72.50635227560574
1,0,0,0,0,0,0,1,0,0.45492757371189996,0.3200243304430361,49.12734559952709
1,0,0,0,0,0,0,1,0,0.4210230063574099,0.9179294220189141,58.77924969413618
0,1,0,0,0,0,1,0,1,0.5885805884980903,0.8318167553168412,41.07053628766038
1,0,0,0,1,0,0,1,0,0.6101548252758184,0.5163277952142812,39.386203720589336
0,1,0,0,0,0,0,0,0,0.17725509459261105,0.11362058689420275,27.557681392423756
1,0,0,1,0,0,0,0,1,0.8370201973411332,0.6427765533232045,71.69455415116327
1,0,0,0,0,1,0,1,0,0.29928675362952256,0.5086301505256281,76.28636290150905
0,1,0,0,0,0,1,0,1,0.6101128771181848,0.8389247005143142,41.02796797629253
1,0,0,1,0,0,0,1,0,0.6159930002864712,0.7697685624144687,70.85500226343594
0,1,0,0,0,0,0,0,0,0.1581475905550555,0.13200682333164354,27.028141609910197
0,1,0,0,0,0,0,0,1,0.22085553524765297,0.31929980229670085,39.32464546028788
1,0,0,0,0,1,0,1,0,0.29606685263542126,0.7663738631530193,66.6643598411318
0,0,0,0,0,0,0,0,1,0.9082494825252275,0.328631254113802,37.857912343856874
1,0,0,0,1,0,0,1,0,0.5950306660887509,0.5108003785652067,67.70213691310002
1,0,0,0,0,0,0,0,1,0.8266835693020556,0.6467339450191987,67.2735162764176
1,0,0,0,0,1,0,0,1,0.8588339084680469,0.8347978171826788,49.44869682388686
1,0,0,0,0,0,0,1,0,0.46957807893746467,0.3206468546828592,50.17102755200967
1,0,0,1,0,0,0,0,1,0.414639998917706,0.6418503416744659,73.6804563465422
1,0,0,1,0,0,0,0,1,0.3993952098428696,0.6362865430254886,72.79112549475717
1,0,0,0,0,0,0,0,1,0.8154119961393712,0.6442195514404747,66.09093818767684
0,1,0,0,0,0,0,0,1,0.10881763997536373,0.025077089739709534,42.723120129058586
1,0,1,0,0,1,0,1,0,0.7297532483388991,0.8649748140396826,66.59660088053063
1,0,0,0,0,1,0,1,0,0.3080952417238657,0.5161222530724091,76.72897847678595
0,1,0,0,0,0,1,0,1,0.07991981092413938,0.5032974689067787,28.397161027910467
0,1,0,0,0,0,1,0,0,0.7358204269631592,0.3227824218614318,39.736301635156586
1,0,0,0,0,0,0,0,1,0.12320527085192484,0.07716477390725779,55.51068936124985
0,0,0,0,0,0,0,0,0,0.011,0.11178742538523007,32.06551004993254
1,0,0,1,0,0,0,0,0,0.029323134016642407,0.28239998005305805,80.95251459480892
0,1,0,0,0,0,0,0,1,0.3220346081086298,0.2620298028942754,47.20420556845506
0,1,0,0,0,0,1,0,1,0.877084719989859,0.27292369746576417,42.860452641033376
1,0,1,0,0,0,0,1,0,0.9639034229705421,0.8689635119023711,64.43361396429144
1,0,1,0,0,0,0,0,1,0.3072210799960853,0.49808383735358874,55.988345823420595
0,1,0,0,0,0,1,0,1,0.08320969886717103,0.5003681765347692,28.671845502108315
0,1,0,0,0,0,0,0,1,0.04627298633355815,0.33104745502715704,24.869493447607383
0,1,0,0,0,0,0,0,1,0.5822423814212645,0.13024065132313706,36.92633716743061
0,0,0,0,0,0,0,0,1,0.08903773611431715,0.027204837312399893,37.49722036682567
1,0,1,0,0,1,0,1,0,0.7356723349071965,0.8596562277235532,66.93010468366089
1,0,1,0,0,0,0,0,1,0.29541837108055047,0.4922934697898957,54.72380289205534
1,0,0,0,0,1,0,1,0,0.43429947409377734,0.9007654653206659,62.504098040134856
0,1,0,0,0,0,1,0,0,0.7366539731294511,0.03510278021939174,39.61717702137014
1,0,0,0,0,0,0,0,1,0.1953987549513727,0.0779487278708208,34.244421821459824
0,1,0,0,0,0,0,0,1,0.20703818902371365,0.9665765085922504,22.970535754300407
1,0,0,1,0,0,0,0,1,0.3802984314208713,0.6515584634079079,73.47988647430451
0,1,0,0,0,0,0,0,1,0.9358046620676648,0.2209811051604223,62.32637795299696
0,0,1,0,0,0,1,0,0,0.19464705373806104,0.2750479382027062,41.88177739889072
0,1,0,0,0,0,0,0,1,0.14832422014238542,0.22116407203084892,67.16102881351108
1,0,0,1,0,0,0,0,0,0.707635263543327,0.6614679235774054,84.18029
1,1,0,0,0,0,1,0,0,0.5947761719997245,0.3250681120401762,48.83455744876931
1,0,0,1,0,0,0,1,0,0.3216601803701762,0.917017139606177,54.88977215990948
0,0,1,0,0,0,1,0,0,0.1697954017773003,0.2760696484330646,41.986430842214745
1,0,1,1,1,0,0,1,0,0.5555211054136153,0.6426621237571566,76.09670133506951
0,1,0,0,0,0,1,0,0,0.7315352982118664,0.97600001,34.669743475488566
1,0,0,0,0,0,0,0,1,0.16394417855368199,0.014197799663861997,46.22935689383458
1,0,0,0,0,1,0,1,0,0.3080824135311235,0.7702453001811241,66.99550941785361
0,1,0,0,0,0,0,0,1,0.9324214356937859,0.22447466560098445,55.245396091432646
1,0,0,0,0,0,0,1,0,0.4373051352948552,0.9339962138902984,57.146856578899694
0,1,0,0,0,0,1,0,0,0.09917677556240732,0.1227534428548517,39.475566284242035
1,0,0,1,0,0,0,0,0,0.7055018516134063,0.6373223512824752,84.18029
0,1,0,0,0,0,0,0,1,0.06559639003422194,0.12795983394275134,59.46409047048524
1,0,0,0,0,0,0,1,0,0.305720498004272,0.857095020677771,48.58955062597948
0,1,0,0,0,0,0,0,1,0.6149085101583499,0.755913134250064,55.09645422071114
1,0,1,1,1,0,0,1,0,0.5926141973295536,0.7560987104719363,56.74523076394514
0,1,1,0,0,0,0,0,0,0.6175288936560683,0.32948408088314673,34.22442648694452
1,0,0,0,0,1,0,1,0,0.3127192059226149,0.7614492592370103,66.58336349949957
1,0,0,0,0,0,0,0,1,0.25720106425344225,0.97600001,37.153883176618976
0,1,0,0,0,0,0,0,1,0.1452883427652451,0.21757901772328553,67.34466309664151
1,0,1,0,1,0,0,1,0,0.7252397086496927,0.4574042274999262,60.382248963088266
0,1,0,0,0,0,1,0,0,0.7212507678339595,0.97600001,35.45338861799103
1,0,0,1,0,0,0,0,1,0.5937996920762748,0.6513963873177268,69.25488723112302
0,1,0,0,0,0,1,0,0,0.08264463835967331,0.11654519340936113,38.89586409120977
0,1,0,0,0,0,1,0,0,0.7136123370805114,0.9618176329068175,34.95860397401883
1,0,1,0,0,0,0,0,1,0.29879806954293475,0.5204249395357174,54.99332027097464
0,1,0,0,0,0,0,0,1,0.2977959871721145,0.31019706157888466,45.20462860292342
0,1,1,0,0,0,0,0,0,0.5976567819033313,0.3214095160624336,35.125481714170014
0,0,1,0,0,0,1,0,0,0.17833327487981157,0.27533918138873265,42.05986271966472
0,1,0,0,0,0,0,0,1,0.7246527752586921,0.5064128024853232,42.260976208789174
1,0,0,0,0,0,0,1,0,0.4468747051174023,0.9176782461412681,56.86095875978589
0,1,0,0,0,0,1,0,1,0.5694757449080174,0.04452467670785405,35.074851827300996
1,0,0,0,0,0,0,0,1,0.26906927401835856,0.97600001,37.523041796120054
0,1,0,0,0,0,0,0,1,0.29801911422371646,0.3295393103515559,44.34153678137764
0,1,0,0,0,0,1,0,1,0.26148493153171826,0.12214600478043815,45.19630364989045
1,0,0,1,0,0,0,0,0,0.98799998,0.6634569093588831,73.3807478431045
0,1,0,0,0,0,0,0,0,0.21135985414691982,0.10878984354987699,42.29574413743283
1,0,1,0,0,1,0,1,0,0.7396579441220076,0.8620138744893212,67.00686736895508
1,0,0,0,1,0,0,1,0,0.5938572851150603,0.5029627344696752,38.042526481094235
1,0,0,0,0,0,0,1,0,0.42758500233152613,0.9160590497654912,59.50331922645837
0,0,0,0,0,0,0,0,0,0.011,0.5175804687214294,45.719766816222524
1,0,0,0,0,1,0,1,0,0.31438575319890993,0.7678676960392534,66.17958476011704
0,1,0,0,0,0,0,0,1,0.06359856172179264,0.10396201741454786,60.138956254330566
0,1,0,0,0,0,1,0,0,0.09071547843110629,0.10479382856751784,39.123603067608705
0,1,0,0,0,0,1,0,1,0.8460086372840848,0.31323024305868236,55.13985098886129
1,1,0,0,0,0,1,0,0,0.5978066676377113,0.3291879596431117,48.69758690621403
0,0,1,0,0,0,1,0,0,0.19009093557382684,0.2845877041332731,41.95952818167155
0,1,0,0,0,0,0,0,1,0.6060103674639602,0.7666103442787462,54.681426710324075
1,0,0,0,0,0,0,1,0,0.3122526832115295,0.843843154546682,47.34299147453067
1,0,0,0,0,0,0,0,1,0.1933698215463628,0.5231098416855886,57.07331250008174
0,0,1,0,0,0,1,0,0,0.19271748402153438,0.27497963361269623,42.053330204467244
0,1,0,0,0,0,0,0,1,0.46301114225472484,0.4518315491791954,51.3342734988537
0,1,0,0,0,0,0,0,1,0.8694135139021074,0.3224162226284983,45.791431126538356
1,0,1,1,1,0,0,1,0,0.6048828510160418,0.7763356399491327,57.34857465591639
0,1,0,0,0,0,0,0,1,0.083307799574465,0.12069058232988378,51.62408426799742
0,1,0,0,0,0,1,0,0,0.7206963820818426,0.9538443662824115,35.0948791910102
0,0,0,1,0,0,0,0,1,0.3194924137453533,0.5162044893679483,23.14566455195642
0,1,0,0,0,0,0,0,1,0.44903434519828794,0.4467850433759664,57.18476480184703
1,0,0,1,0,0,0,0,1,0.5948323167927277,0.649101215258737,69.73026002274746
0,1,0,0,0,0,0,0,1,0.2332831247509917,0.3346972191996806,39.941254131640534
0,1,0,0,0,0,0,0,1,0.15512107167177272,0.22015674841886784,66.72500594218701
1,0,0,0,0,0,0,0,1,0.12843893017190258,0.08874824841110145,55.632861808724094
0,1,0,0,0,0,0,0,1,0.30827355905919646,0.26257866616080205,47.25915927598067
1,0,1,0,1,0,0,1,0,0.7322618199368324,0.44930646945248226,60.049632356996426
0,1,0,0,0,0,1,0,1,0.5668742920609808,0.06916365157983466,35.41299821673129
0,1,0,0,0,0,0,0,1,0.45837163408075265,0.4724508093414832,50.78105750686767
0,0,0,0,0,0,0,0,0,0.011,0.5202150394025593,46.3005914730463
0,1,0,0,0,0,0,0,0,0.9076730251643368,0.5172455443790634,52.51258971402126
0,1,0,0,0,0,0,0,0,0.26052982865118096,0.2812627428548883,53.032348693762074
0,1,0,0,0,0,1,0,0,0.08620039640410188,0.11676276121332929,38.79486461290291
0,1,0,0,0,0,0,0,0,0.894528697377122,0.5089781440763451,52.704485293381616
0,1,0,0,0,0,0,0,0,0.27029508608885316,0.26866867446216236,52.22666157647942
0,1,1,0,0,0,0,0,0,0.6085988373048536,0.3168591933482938,34.48879359039857
1,0,1,0,0,1,0,1,0,0.5479536588976311,0.9035968012288715,81.3954709120506
0,0,0,0,0,0,1,0,1,0.7401395492893073,0.07105756028653312,29.406474790058617
